id,image_slot,author,poem_title,category,mood,stanza,source,license
S234,image_234,W. B. Yeats,,Love & Separation,Romantic,"I cried when the moon was murmuring to the birds,
'Let peewit call and curlew cry where they will,
I long for your merry and tender and pitiful words,
For the roads are unending and there is no place to my mind.'
The honey-pale moon lay low on the sleepy hill
And I fell asleep upon lonely Echtge of streams;
No boughs have withered because of the wintry wind,
The boughs have withered because I have told them my dreams.",https://www.gutenberg.org/ebooks/30652,Public domain / CC0 dataset
S235,image_235,W. B. Yeats,,Love & Separation,Romantic,"She lived in storm and strife.
Her soul had such desire
For what proud death may bring
That it could not endure
The common good of life,
But lived as 'twere a king
That packed his marriage day
With banneret and pennon,
Trumpet and kettledrum,
And the outrageous cannon,
To bundle Time away
That the night come.",https://www.gutenberg.org/ebooks/30488,Public domain / CC0 dataset
S236,image_236,W. B. Yeats,"Argument. Baile and Aillinn were lovers, but",Love & Devotion,Romantic,"And poets found, old writers say,
A yew tree where his body lay,
But a wild apple hid the grass
With its sweet blossom where hers was;
And being in good heart, because
A better time had come again
After the deaths of many men,
And that long fighting at the ford,
They wrote on tablets of thin board,
Made of the apple and the yew,
All the love stories that they knew.",https://www.gutenberg.org/ebooks/30652,Public domain / CC0 dataset
S237,image_237,W. B. Yeats,Suddenly I saw the cold and rook delighting Heaven,Love & Separation,Romantic,"That seemed as though ice burned and was but the more ice,
And thereupon imagination and heart were driven
So wild, that every casual thought of that and this
Vanished, and left but memories, that should be out of season
With the hot blood of youth, of love crossed long ago;
And I took all the blame out of all sense and reason,
Until I cried and trembled and rocked to and fro,
Riddled with light. Ah! when the ghost begins to quicken,
Confusion of the death-bed over, is it sent
Out naked on the roads, as the books say, and stricken
By the injustice of the skies for punishment?",https://www.gutenberg.org/ebooks/30488,Public domain / CC0 dataset
S238,image_238,W. B. Yeats,Suddenly I saw the cold and rook-delighting Heaven,Love & Separation,Romantic,"That seemed as though ice burned and was but the more ice,
And thereupon imagination and heart were driven
So wild that every casual thought of that and this
Vanished, and left but memories, that should be out of season
With the hot blood of youth, of love crossed long ago;
And I took all the blame out of all sense and reason,
Until I cried and trembled and rocked to and fro,
Riddled with light. Ah! when the ghost begins to quicken,
Confusion of the death-bed over, is it sent
Out naked on the roads, as the books say, and stricken
By the injustice of the skies for punishment?",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S239,image_239,William Blake,,Love & Devotion,Romantic,"For Mercy, Pity, Peace, and Love,
Is God our Father dear;
And Mercy, Pity, Peace, and Love,
Is man, His child and care.",https://www.gutenberg.org/ebooks/1934,Public domain / CC0 dataset
S240,image_240,William Blake,,Love & Devotion,Romantic,"Children of the future age,
Reading this indignant page,
Know that in a former time
Love, sweet love, was thought a crime.",https://www.gutenberg.org/ebooks/1934,Public domain / CC0 dataset
S241,image_241,William Blake,A  SONG,Dream & Night,Romantic,"Sweet dreams, form a shade
O'er my lovely infant's head!
Sweet dreams of pleasant streams
By happy, silent, moony beams!",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S242,image_242,William Blake,A  SONG,Dream & Night,Romantic,"Sweet smiles, in the night
Hover over my delight!
Sweet smiles, mother's smile,
All the livelong night beguile.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S243,image_243,William Blake,A LITTLE GIRL LOST,Love & Devotion,Romantic,"Children of the future age,
Reading this indignant page,
Know that in a former time
Love, sweet love, was thought a crime.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S244,image_244,William Blake,DIVINE IMAGE,Love & Devotion,Romantic,"For Mercy, Pity, Peace, and Love,
Is God our Father dear;
And Mercy, Pity, Peace, and Love,
Is man, his child and care.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S245,image_245,William Blake,"Sweet dreams, form a shade",Dream & Night,Romantic,"Sweet smiles, in the night
Hover over my delight!
Sweet smiles, mother’s smiles,
All the livelong night beguiles.",https://www.gutenberg.org/ebooks/1934,Public domain / CC0 dataset
S246,image_246,Edgar Allan Poe,,Love & Separation,Romantic,"And I said—“She is warmer than Dian:
She rolls through an ether of sighs—
She revels in a region of sighs:
She has seen that the tears are not dry on
These cheeks, where the worm never dies,
And has come past the stars of the Lion
To point us the path to the skies—
To the Lethean peace of the skies—
Come up, in despite of the Lion,
To shine on us with her bright eyes—
Come up through the lair of the Lion,
With love in her luminous eyes.”",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S247,image_247,Edgar Allan Poe,BELOVED! amid the earnest woes,Love & Separation,Romantic,"That crowd around my earthly path—
(Drear path, alas! where grows
Not even one lonely rose)—
My soul at least a solace hath
In dreams of thee, and therein knows
An Eden of bland repose.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S248,image_248,Edgar Allan Poe,I heed not that my earthly lot,Love & Separation,Romantic,"Hath little of Earth in it,
That years of love have been forgot
In the hatred of a minute:—
I mourn not that the desolate
Are happier, sweet, than I,
But that _you_ sorrow for _my_ fate
Who am a passer-by.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S249,image_249,Edgar Allan Poe,Kind solace in a dying hour!,Dream & Night,Romantic,"I was ambitious—have you known
The passion, father? You have not:
A cottager, I marked a throne
Of half the world as all my own,
And murmured at such lowly lot;
But, just like any other dream,
Upon the vapour of the dew
My own had past, did not the beam
Of beauty which did while it thro’
The minute—the hour—the day—oppress
My mind with double loveliness.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S250,image_250,Edna St. Vincent Millay,"I said,--for Love was laggard, O, Love was slow to come,--",Love & Separation,Romantic,"""I'll hear his step and know his step when I am warm in bed;
But I'll never leave my pillow, though there be some
As would let him in--and take him in with tears!"" I said.
I lay,--for Love was laggard, O, he came not until dawn,--
I lay and listened for his step and could not get to sleep;
And he found me at my window with my big cloak on,
All sorry with the tears some folks might weep!",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S251,image_251,Edwin Arlington Robinson,"Though the sick beast infect us, we are fraught",Dream & Night,Romantic,"Forever with indissoluble Truth,
Wherein redress reveals itself divine,
Transitional, transcendent.  Grief and loss,
Disease and desolation, are the dreams
Of wasted excellence; and every dream
Has in it something of an ageless fact
That flouts deformity and laughs at years.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S252,image_252,Emily Dickinson,,Love & Separation,Romantic,"We cover thee, sweet face.
Not that we tire of thee,
But that thyself fatigue of us;
Remember, as thou flee,
We follow thee until
Thou notice us no more,
And then, reluctant, turn away
To con thee o'er and o'er,
And blame the scanty love
We were content to show,
Augmented, sweet, a hundred fold
If thou would'st take it now.",https://www.gutenberg.org/ebooks/12241,Public domain / CC0 dataset
S253,image_253,Gerard Manley Hopkins,,Dream & Night,Romantic,"Had she a quince in hand? Yet gaze:
Rather it is the sizing moon.
Lo, linked heavens with milky ways!
That was her larkspur row.--So soon?
Sphered so fast, sweet soul?--We see
Nor fruit, nor flowers, nor Dorothy.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S254,image_254,Gerard Manley Hopkins,23,Love & Devotion,Romantic,"There! and your sweetest sendings, ah divine,
By it, heavens, befall him! as a heart Christ's darling,
dauntless;
Tongue true, vaunt- and tauntless;
Breathing bloom of a chastity in mansex fine.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S255,image_255,Gerard Manley Hopkins,29,Love & Separation,Romantic,"This seeing the sick endears them to us, us too it endears.
My tongue had taught thee comfort, touch had quenched thy tears,
Thy tears that touched my heart, child, Felix, poor Felix Randal;",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S256,image_256,Gerard Manley Hopkins,35,Love & Devotion,Romantic,"EARTH, sweet Earth, sweet landscape, with leaves throng
And louched low grass, heaven that dost appeal
To, with no tongue to plead, no heart to feel;
That canst but only be, but dost that long--",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S257,image_257,Gerard Manley Hopkins,35,Love & Devotion,Romantic,"And what is Earth's eye, tongue, or heart else, where
Else, but in dear and dogged man?--Ah, the heir
To his own selfbent so bound, so tied to his turn,
To thriftless reave both our rich round world bare
And none reck of world after, this bids wear
Earth brows of such care, care and dear concern.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S258,image_258,Gerard Manley Hopkins,PART THE SECOND,Love & Separation,Romantic,"18
Ah, touched in your bower of bone
Are you! turned for an exquisite smart,
Have you! make words break from me here all alone,
Do you!--mother of being in me, heart.
O unteachably after evil, but uttering truth,
Why, tears! is it? tears; such a melting, a madrigal start!
Never-eldering revel and river of youth,
What can it be, this glee? the good you have there of your own?",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S259,image_259,Robert Browning,A PRETTY WOMAN,Love & Devotion,Romantic,"May not liking be so simple-sweet,
If love grew there
'Twould undo there
All that breaks the cheek to dimples sweet?",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S260,image_260,Robert Browning,CONFESSIONS,Beauty & Nature,Romantic,"And stood by the rose-wreathed gate. Alas,
We loved, sir--used to meet;
How sad and bad and mad it was--
But then, how it was sweet!",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S261,image_261,Robert Browning,FEARS AND SCRUPLES,Dream & Night,Romantic,"Here's my case. Of old I used to love him.
This same unseen friend, before I knew:
Dream there was none like him, none above him,--
Wake to hope and trust my dream was true.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S262,image_262,Thomas Hardy,(“It being deposed that vij women who were mayds before he knew them have,Love & Devotion,Romantic,"Says Patience: “Why are we apart?
Small harm did you, my poor Sweet Heart!
A manchild born, now tall and beautiful,
Was worth the ache of days undutiful.”",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S263,image_263,Thomas Hardy,INDULGE no more may we,Love & Devotion,Romantic,"In this sweet-bitter pastime:
The love-light shines the last time
Between you, Dear, and me.",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S264,image_264,Thomas Hardy,"SHE sought the Studios, beckoning to her side",Dream & Night,Romantic,"“Then frame,” she cried, “wide fronts of crystal glass,
That I may show my laughter and my light—
Light like the sun’s by day, the stars’ by night—
Till rival heart-queens, envying, wail, ‘Alas,
Her glory!’ as they pass.”",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S265,image_265,Thomas Hardy,TO Jenny came a gentle youth,Dream & Night,Romantic,"Time wore to six.  Her husband rose
And struck the steel and stone;
He glanced at Jenny, whose repose
Seemed deeper than his own.
With dumb dismay, on closer sight,
He gathered sense that in the night,
Or morn, her soul had flown.",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S266,image_266,W. B. Yeats,,Love & Devotion,Romantic,"How should the world be luckier if this house,
Where passion and precision have been one
Time out of mind, became too ruinous
To breed the lidless eye that loves the sun?
And the sweet laughing eagle thoughts that grow
Where wings have memory of wings, and all
That comes of the best knit to the best? Although
Mean roof-trees were the sturdier for its fall,
How should their luck run high enough to reach
The gifts that govern men, and after these
To gradual Time's last gift, a written speech
Wrought of high laughter, loveliness and ease?",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S267,image_267,W. B. Yeats,"Argument. Baile and Aillinn were lovers, but",Beauty & Nature,Romantic,"Let rush and bird cry out their fill
Of the harper's daughter if they will,
Beloved, I am not afraid of her
She is not wiser nor lovelier,
And you are more high of heart than she
For all her wanderings over-sea;
But I'd have bird and rush forget
Those other two, for never yet
Has lover lived but longed to wive
Like them that are no more alive.",https://www.gutenberg.org/ebooks/30652,Public domain / CC0 dataset
S268,image_268,W. B. Yeats,"Pupils come in and stand before the stage curtain, which is still",Dream & Night,Romantic,"Last night I dreamt that some one came and told me to question him.
I was to say to him, 'You were wrong to say there is no God and no
soul--maybe, if there is not much of either, there is yet some tatters,
some tag on the wind--so to speak--some rag upon a bush, some bob-tail
of a god.' I will argue with him,--nonsense though it be--according to
my dream, and you will see how well I can argue, and what thoughts I have.",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S269,image_269,William Blake,,Love & Separation,Romantic,"The daughter of beauty wip'd her pitying tears with her white veil,
And said, Alas!  I knew not this, and therefore did I weep:
That God would love a Worm I knew, and punish the evil foot
That wilful bruis'd its helpless form: but that he cherish'd it
With milk and oil I never knew, and therefore did I weep,
And I complaind in the mild air, because I fade away.
And lay me down in thy cold bed, and leave my shining lot.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S270,image_270,William Blake,,Beauty & Nature,Romantic,"The modest Rose puts forth a thorn,
The humble sheep a threat’ning horn:
While the Lily white shall in love delight,
Nor a thorn nor a threat stain her beauty bright.",https://www.gutenberg.org/ebooks/1934,Public domain / CC0 dataset
S271,image_271,William Blake,THE LILY,Beauty & Nature,Romantic,"The modest Rose puts forth a thorn,
The humble sheep a threat'ning horn:
While the Lily white shall in love delight,
Nor a thorn nor a threat stain her beauty bright.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S272,image_272,William Wordsworth,And this place our forefathers made for man!,Love & Separation,Romantic,"With other ministrations thou, O nature!
Healest thy wandering and distempered child:
Thou pourest on him thy soft influences,
Thy sunny hues, fair forms, and breathing sweets,
Thy melodies of woods, and winds, and waters,
Till he relent, and can no more endure
To be a jarring and a dissonant thing,
Amid this general dance and minstrelsy;
But, bursting into tears, wins back his way,
His angry spirit healed and harmonized
By the benignant touch of love and beauty.",https://www.gutenberg.org/ebooks/9622,Public domain / CC0 dataset
S273,image_273,Edgar Allan Poe,How shall the burial rite be read?,Love & Devotion,Romantic,"They loved her for her wealth—
And they hated her for her pride—
But she grew in feeble health,
And they _love_ her—that she died.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S274,image_274,Edgar Allan Poe,I dwelt alone,Dream & Night,Romantic,"Ah, less—less bright
The stars of the night
Than the eyes of the radiant girl!
And never a flake
That the vapour can make
With the moon-tints of purple and pearl,
Can vie with the modest Eulalie’s most unregarded curl—
Can compare with the bright-eyed Eulalie’s most humble and careless curl.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S275,image_275,Edgar Allan Poe,III,Love & Separation,Romantic,"_Voice_ (_more loudly_). “Is it so strong
As for to leave me thus,
That have loved thee so long,
In wealth and woe among?
And is thy heart so strong
As for to leave me thus?
Say nay! say nay!”",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S276,image_276,Edgar Allan Poe,III,Love & Devotion,Romantic,"_Voice_ (_distinctly_). “Who have loved thee so long,
In wealth and woe among,
And is thy heart so strong?
Say nay! say nay!”",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S277,image_277,Edgar Allan Poe,IV,Love & Devotion,Romantic,"_Lalage._ And dost thou speak of love
To _me_, Politian?—dost thou speak of love
To Lalage?—ah woe—ah woe is me!
This mockery is most cruel—most cruel indeed!",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S278,image_278,Edgar Allan Poe,IV,Love & Devotion,Romantic,"_Lal._                                  Now, Earl of Leicester!
Thou _lovest_ me, and in my heart of hearts
I feel thou lovest me truly.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S279,image_279,Edgar Allan Poe,In spring of youth it was my lot,Love & Devotion,Romantic,"Yet that terror was not fright,
But a tremulous delight—
A feeling not the jewelled mine
Could teach or bribe me to define—
Nor Love—although the Love were thine.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S280,image_280,Edgar Allan Poe,It was many and many a year ago,Beauty & Nature,Romantic,"In a kingdom by the sea,
That a maiden there lived whom you may know
By the name of ANNABEL LEE;
And this maiden she lived with no other thought
Than to love and be loved by me.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S281,image_281,Edgar Allan Poe,Kind solace in a dying hour!,Love & Devotion,Romantic,"My passions, from that hapless hour,
Usurped a tyranny which men
Have deemed since I have reached to power,
My innate nature—be it so:
But, father, there lived one who, then,
Then—in my boyhood—when their fire
Burned with a still intenser glow
(For passion must, with youth, expire)
E’en _then_ who knew this iron heart
In woman’s weakness had a part.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S282,image_282,Edgar Allan Poe,Kind solace in a dying hour!,Dream & Night,Romantic,"What tho’ the moon—the white moon
Shed all the splendour of her noon?
Her smile is chilly—and her beam,
In that time of dreariness, will seem
(So like you gather in your breath)
A portrait taken after death.
And boyhood is a summer sun
Whose waning is the dreariest one—
For all we live to know is known,
And all we seek to keep hath flown.
Let life, then, as the day-flower, fall
With the noon-day beauty—which is all.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S283,image_283,Edgar Allan Poe,Thank Heaven! the crisis—,Love & Devotion,Romantic,"And I lie so composedly,
Now in my bed,
(Knowing her love)
That you fancy me dead—
And I rest so contentedly,
Now in my bed,
(With her love at my breast)
That you fancy me dead—
That you shudder to look at me,
Thinking me dead.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S284,image_284,Edgar Allan Poe,Type of the antique Rome! Rich reliquary,Dream & Night,Romantic,"Vastness! and Age! and Memories of Eld!
Silence! and Desolation! and dim Night!
I feel ye now—I feel ye in your strength—
O spells more sure than e’er Judæan king
Taught in the gardens of Gethsemane!
O charms more potent than the rapt Chaldee
Ever drew down from out the quiet stars!",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S285,image_285,Edna St. Vincent Millay,,Love & Separation,Romantic,"Love has gone and left me,--and the neighbors knock and borrow,
And life goes on forever like the gnawing of a mouse,--
And to-morrow and to-morrow and to-morrow and to-morrow
There's this little street and this little house.",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S286,image_286,Edwin Arlington Robinson,,Tender Reflection,Romantic,"If there be nothing, good or bad,
But chaos for a soul to trust, --
God counts it for a soul gone mad,
And if God be God, He is just.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S287,image_287,Edwin Arlington Robinson,,Tender Reflection,Romantic,"A melancholy face Charles Carville had,
But not so melancholy as it seemed, --
When once you knew him, -- for his mouth redeemed
His insufficient eyes, forever sad:
In them there was no life-glimpse, good or bad, --
Nor joy nor passion in them ever gleamed;
His mouth was all of him that ever beamed,
His eyes were sorry, but his mouth was glad.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S288,image_288,Edwin Arlington Robinson,,Love & Separation,Romantic,"O shades of you that loved him long before
The cruel threads of that black sail were spun,
May loyal arms and ancient welcomings
Receive him once again
Who now no longer moves
Here in this flickering dance of changing days,
Where a battle is lost and won for a withered wreath,
And the black master Death is over all,
To chill with his approach,
To level with his touch,
The reigning strength of youth,
The fluttered heart of age.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S289,image_289,Edwin Arlington Robinson,We lack the courage to be where we are: --,Dream & Night,Romantic,"We love too much to travel on old roads,
To triumph on old fields; we love too much
To consecrate the magic of dead things,
And yieldingly to linger by long walls
Of ruin, where the ruinous moonlight
That sheds a lying glory on old stones
Befriends us with a wizard's enmity.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S290,image_290,Edwin Arlington Robinson,When we shall hear no more the cradle-songs,Love & Devotion,Romantic,"Of ages -- when the timeless hymns of Love
Defeat them and outsound them -- we shall know
The rapture of that large release which all
Right science comprehends; and we shall read,
With unoppressed and unoffended eyes,
That record of All-Soul whereon God writes
In everlasting runes the truth of Him.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S291,image_291,Elizabeth Barrett Browning,"Belovëd, thou hast brought me many flowers",Love & Separation,Romantic,"Plucked in the garden, all the summer through,
And winter, and it seemed as if they grew
In this close room, nor missed the sun and showers.
So, in the like name of that love of ours,
Take back these thoughts which here unfolded too,
And which on warm and cold days I withdrew
From my heart’s ground.  Inde",https://www.gutenberg.org/ebooks/2002,Public domain / CC0 dataset
S292,image_292,Emily Dickinson,,Love & Devotion,Romantic,"Nor had I time to love; but since
Some industry must be,
The little toil of love, I thought,
Was large enough for me.",https://www.gutenberg.org/ebooks/2678,Public domain / CC0 dataset
S293,image_293,Gerard Manley Hopkins,14,Love & Devotion,Romantic,"I walk, I lift up, I lift up heart, eyes,
Down all that glory in the heavens to glean our
Saviour;
And, eyes, heart, what looks, what lips yet gave you a
Rapturous love's greeting of realer, of rounder replies?",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S294,image_294,Gerard Manley Hopkins,39,Love & Devotion,Romantic,"Mark Christ our King. He knows war, served this soldiering
through;
He of all can handle a rope best. There he bides in bliss
Now, and seeing somewhere some man do all that man can do,
For love he leans forth, needs his neck must fall on, kiss,
And cry 'O Christ-done deed! So God-made-flesh does too:
Were I come o'er again' cries Christ 'it should be this'.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S295,image_295,Gerard Manley Hopkins,44,Love & Separation,Romantic,"I am in Ireland now; now I am at a third
Remove. Not but in all removes I can
Kind love both give and get. Only what word
Wisest my heart breeds dark heaven's baffling ban
Bars or hell's spell thwarts. This to hoard unheard,
Heard unheeded, leaves me a lonely began.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S296,image_296,Gerard Manley Hopkins,PART THE FIRST,Love & Devotion,Romantic,"7
It dates from day
Of his going in Galilee;
Warm-laid grave of a womb-life grey;
Manger, maiden's knee;
The dense and the driven Passion, and frightful sweat;
Thence the discharge of it, there its swelling to be,
Though felt before, though in high flood yet--
What none would have known of it, only the heart, being hard at bay,",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S297,image_297,Gerard Manley Hopkins,PART THE SECOND,Longing & Separation,Romantic,"27
No, but it was not these.
The jading and jar of the cart,
Time's tasking, it is fathers that asking for ease
Of the sodden-with-its-sorrowing heart,
Not danger, electrical horror; then further it finds
The appealing of the Passion is tenderer in prayer apart:
Other, I gather, in measure her mind's
Burden, in wind's burly and beat of endragoned seas.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S298,image_298,Gerard Manley Hopkins,PART THE SECOND,Love & Devotion,Romantic,"33
With a mercy that outrides
The all of water, an ark
For the listener; for the lingerer with a love glides
Lower than death and the dark;
A vein for the visiting of the past-prayer, pent in prison,
The-last-breath penitent spirits--the uttermost mark
Our passion-plunged giant risen,
The Christ of the Father compassionate, fetched in the storm of
his strides.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S299,image_299,John Keats,INTRODUCTION TO ISABELLA AND THE EVE OF ST. AGNES,Love & Devotion,Romantic,"Thus we see that the main incident of the story, the murder of Lorenzo,
is passed over in a line--'Thus was Lorenzo slain and buried in,' the
next line, 'There, in that forest, did his great love cease,' bringing
us back at once from the physical reality of the murder to the thought
of his love, which is to Keats the central fact of the story.",https://www.gutenberg.org/ebooks/23684,Public domain / CC0 dataset
S300,image_300,Percy Bysshe Shelley,"16. GHASTA OR, THE AVENGING DEMON!!!",Love & Devotion,Romantic,"‘Now I claim thee as my love,
Lay aside all chilling fear,                                         _90
My affection will I prove,
Where sheeted ghosts and spectres are!",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S301,image_301,Percy Bysshe Shelley,FRAGMENT: SUPPOSED TO BE AN EPITHALAMIUM OF FRANCIS RAVAILLAC,Love & Separation,Romantic,"Congenial minds will seek their kindred soul,
E’en though the tide of time has rolled between;
They mock weak matter’s impotent control,
And seek of endless life the eternal scene.                          _45
At death’s vain summons THIS will never die,
In Nature’s chaos THIS will not decay—
These are the bands which closely, warmly, tie
Thy soul, O Charlotte, ‘yond this chain of clay,
To him who thine must be till time shall fade away.                  _50",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S302,image_302,Percy Bysshe Shelley,FRAGMENT: SUPPOSED TO BE AN EPITHALAMIUM OF FRANCIS RAVAILLAC,Love & Devotion,Romantic,"And if any soft passion be near,
Which mortals, frail mortals, can know,
Let love shed on the bosom a tear,                                   _80
And dissolve the chill ice-drop of woe.",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S303,image_303,Percy Bysshe Shelley,MARENGHI. (This fragment refers to an event told in Sismondi’s,Beauty & Nature,Romantic,"10.
The sweetest flowers are ever frail and rare,
And love and freedom blossom but to wither;
And good and ill like vines entangled are,
So that their grapes may oft be plucked together;—                  _50
Divide the vintage ere thou drink, then make
Thy heart rejoice for dead Marenghi’s sake.",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S304,image_304,Percy Bysshe Shelley,MARENGHI. (This fragment refers to an event told in Sismondi’s,Dream & Night,Romantic,"20.
And the marsh-meteors, like tame beasts, at night
Came licking with blue tongues his veined feet;
And he would watch them, as, like spirits bright,
In many entangled figures quaint and sweet                           _115
To some enchanted music they would dance—
Until they vanished at the first moon-glance.",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S305,image_305,Robert Browning,A TALE,Love & Separation,Romantic,"All was lost, then! No! a cricket
(What ""cicada""? Pooh!)
--Some mad thing that left its thicket
For mere love of music--flew                                               40
With its little heart on fire,
Lighted on the crippled lyre.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S306,image_306,Robert Browning,A TALE,Love & Separation,Romantic,"""Had not a kind cricket fluttered,
Perched upon the place
Vacant left, and duly uttered
'Love, Love, Love,' whene'er the bass                                    100
Asked the treble to atone
For its somewhat sombre drone.""",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S307,image_307,Robert Browning,A WALL,Love & Separation,Romantic,"Wall upon wall are between us: life
And song should away from heart to heart!
I--prison-bird, with a ruddy strife
At breast, and a lip whence storm-notes start--                            20",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S308,image_308,Robert Browning,A WOMAN'S LAST WORD,Love & Devotion,Romantic,"Let's contend no more, Love,
Strive nor weep:
All be as before, Love,
--Only sleep!",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S309,image_309,Robert Browning,A WOMAN'S LAST WORD,Love & Devotion,Romantic,"Teach me, only teach, Love!
As I ought
I will speak thy speech, Love,
Think thy thought--",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S310,image_310,Robert Browning,"EPILOGUE TO ""ASOLANDO""",Dream & Night,Romantic,"At the midnight in the silence of the sleep-time,
When you set your fancies free,
Will they pass to where--by death, fools think, imprisoned--
Low he lies who once so loved you whom you loved so,
--Pity me?",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S311,image_311,Robert Browning,"EPILOGUE TO ""ASOLANDO""",Love & Devotion,Romantic,"Oh to love so, be so loved, yet so mistaken!
What had I on earth to do
With the slothful, with the mawkish, the unmanly?
Like the aimless, helpless, hopeless, did I drivel
--Being--who?                                                      10",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S312,image_312,Robert Browning,EVELYN HOPE,Love & Devotion,Romantic,"No, indeed! for God above
Is great to grant, as mighty to make,
And creates the love to reward the love:
I claim you still, for my own love's sake!
Delayed it may be for more lives yet,
Thro' worlds I shall traverse, not a few:                                  30
Much is to learn, much, to forget
Ere the time be come for taking you.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S313,image_313,Robert Browning,LOVE AMONG THE RUINS,Beauty & Nature,Romantic,"In one year they sent a million fighters forth
South and North,
And they built their gods a brazen pillar high
As the sky,
Yet reserved a thousand chariots in full force--
Gold, of course.
Oh heart! oh blood that freezes, blood that burns!
Earth's returns                                                          80
For whole centuries of folly, noise, and sin!
Shut them in,
With their triumphs and their glories and the rest!
Love is best.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
